TIME,V,I,pce
1.20E+02,9.30E-01,1.29E-03,20.68448276
1.20E+02,9.30E-01,1.29E-03,20.68448276
1.20E+02,9.30E-01,1.29E-03,20.68448276
1.20E+02,9.30E-01,1.29E-03,20.68448276
1.20E+02,9.30E-01,1.29E-03,20.68448276
1.20E+02,9.30E-01,1.29E-03,20.68448276
1.20E+02,9.30E-01,1.29E-03,20.68448276
1.20E+02,9.30E-01,1.30E-03,20.84482759
1.20E+02,9.30E-01,1.29E-03,20.68448276
1.21E+02,9.30E-01,1.29E-03,20.68448276
1.21E+02,9.30E-01,1.29E-03,20.68448276
1.21E+02,9.30E-01,1.29E-03,20.68448276
1.21E+02,9.30E-01,1.29E-03,20.68448276
1.21E+02,9.30E-01,1.29E-03,20.68448276
1.21E+02,9.30E-01,1.29E-03,20.68448276
1.21E+02,9.30E-01,1.29E-03,20.68448276
1.21E+02,9.30E-01,1.29E-03,20.68448276
1.21E+02,9.30E-01,1.29E-03,20.68448276
1.21E+02,9.30E-01,1.29E-03,20.68448276
1.22E+02,9.30E-01,1.29E-03,20.68448276
1.22E+02,9.30E-01,1.29E-03,20.68448276
1.22E+02,9.30E-01,1.29E-03,20.68448276
1.22E+02,9.30E-01,1.29E-03,20.68448276
1.22E+02,9.30E-01,1.29E-03,20.68448276
1.22E+02,9.30E-01,1.29E-03,20.68448276
1.22E+02,9.30E-01,1.29E-03,20.68448276
1.22E+02,9.30E-01,1.29E-03,20.68448276
1.22E+02,9.30E-01,1.29E-03,20.68448276
1.22E+02,9.30E-01,1.29E-03,20.68448276
1.23E+02,9.30E-01,1.29E-03,20.68448276
1.23E+02,9.30E-01,1.29E-03,20.68448276
1.23E+02,9.30E-01,1.29E-03,20.68448276
1.23E+02,9.30E-01,1.29E-03,20.68448276
1.23E+02,9.30E-01,1.29E-03,20.68448276
1.23E+02,9.30E-01,1.29E-03,20.68448276
1.23E+02,9.30E-01,1.29E-03,20.68448276
1.23E+02,9.30E-01,1.29E-03,20.68448276
1.23E+02,9.30E-01,1.29E-03,20.68448276
1.23E+02,9.30E-01,1.29E-03,20.68448276
1.24E+02,9.30E-01,1.29E-03,20.68448276
1.24E+02,9.30E-01,1.29E-03,20.68448276
1.24E+02,9.30E-01,1.29E-03,20.68448276
1.24E+02,9.30E-01,1.29E-03,20.68448276
1.24E+02,9.30E-01,1.29E-03,20.68448276
1.24E+02,9.30E-01,1.29E-03,20.68448276
1.24E+02,9.30E-01,1.29E-03,20.68448276
1.24E+02,9.30E-01,1.29E-03,20.68448276
1.24E+02,9.30E-01,1.29E-03,20.68448276
1.24E+02,9.30E-01,1.29E-03,20.68448276
1.25E+02,9.30E-01,1.29E-03,20.68448276
1.25E+02,9.30E-01,1.29E-03,20.68448276
1.25E+02,9.30E-01,1.29E-03,20.68448276
1.25E+02,9.30E-01,1.29E-03,20.68448276
1.25E+02,9.30E-01,1.29E-03,20.68448276
1.25E+02,9.30E-01,1.29E-03,20.68448276
1.25E+02,9.30E-01,1.29E-03,20.68448276
1.25E+02,9.30E-01,1.30E-03,20.84482759
1.25E+02,9.30E-01,1.30E-03,20.84482759
1.25E+02,9.30E-01,1.30E-03,20.84482759
1.26E+02,9.30E-01,1.30E-03,20.84482759
1.26E+02,9.30E-01,1.29E-03,20.68448276
1.26E+02,9.30E-01,1.29E-03,20.68448276
1.26E+02,9.30E-01,1.29E-03,20.68448276
1.26E+02,9.30E-01,1.29E-03,20.68448276
1.26E+02,9.30E-01,1.29E-03,20.68448276
1.26E+02,9.30E-01,1.29E-03,20.68448276
1.26E+02,9.30E-01,1.29E-03,20.68448276
1.26E+02,9.30E-01,1.29E-03,20.68448276
1.26E+02,9.30E-01,1.29E-03,20.68448276
1.27E+02,9.30E-01,1.29E-03,20.68448276
1.27E+02,9.30E-01,1.29E-03,20.68448276
1.27E+02,9.30E-01,1.29E-03,20.68448276
1.27E+02,9.30E-01,1.29E-03,20.68448276
1.27E+02,9.30E-01,1.29E-03,20.68448276
1.27E+02,9.30E-01,1.29E-03,20.68448276
1.27E+02,9.30E-01,1.29E-03,20.68448276
1.27E+02,9.30E-01,1.29E-03,20.68448276
1.27E+02,9.30E-01,1.29E-03,20.68448276
1.27E+02,9.30E-01,1.29E-03,20.68448276
1.28E+02,9.30E-01,1.29E-03,20.68448276
1.28E+02,9.30E-01,1.29E-03,20.68448276
1.28E+02,9.30E-01,1.29E-03,20.68448276
1.28E+02,9.30E-01,1.29E-03,20.68448276
1.28E+02,9.30E-01,1.29E-03,20.68448276
1.28E+02,9.30E-01,1.29E-03,20.68448276
1.28E+02,9.30E-01,1.29E-03,20.68448276
1.28E+02,9.30E-01,1.29E-03,20.68448276
1.28E+02,9.30E-01,1.30E-03,20.84482759
1.28E+02,9.30E-01,1.30E-03,20.84482759
1.29E+02,9.30E-01,1.29E-03,20.68448276
1.29E+02,9.30E-01,1.29E-03,20.68448276
1.29E+02,9.30E-01,1.29E-03,20.68448276
1.29E+02,9.30E-01,1.29E-03,20.68448276
1.29E+02,9.30E-01,1.29E-03,20.68448276
1.29E+02,9.30E-01,1.30E-03,20.84482759
1.29E+02,9.30E-01,1.29E-03,20.68448276
1.29E+02,9.30E-01,1.29E-03,20.68448276
1.29E+02,9.30E-01,1.29E-03,20.68448276
1.29E+02,9.30E-01,1.29E-03,20.68448276
1.30E+02,9.30E-01,1.29E-03,20.68448276
1.30E+02,9.30E-01,1.30E-03,20.84482759
1.30E+02,9.30E-01,1.30E-03,20.84482759
1.30E+02,9.30E-01,1.30E-03,20.84482759
1.30E+02,9.30E-01,1.30E-03,20.84482759
1.30E+02,9.30E-01,1.30E-03,20.84482759
1.30E+02,9.30E-01,1.30E-03,20.84482759
1.30E+02,9.30E-01,1.30E-03,20.84482759
1.30E+02,9.30E-01,1.30E-03,20.84482759
1.30E+02,9.30E-01,1.30E-03,20.84482759
1.31E+02,9.30E-01,1.29E-03,20.68448276
1.31E+02,9.30E-01,1.30E-03,20.84482759
1.31E+02,9.30E-01,1.30E-03,20.84482759
1.31E+02,9.30E-01,1.30E-03,20.84482759
1.31E+02,9.30E-01,1.30E-03,20.84482759
1.31E+02,9.30E-01,1.30E-03,20.84482759
1.31E+02,9.30E-01,1.30E-03,20.84482759
1.31E+02,9.30E-01,1.30E-03,20.84482759
1.31E+02,9.30E-01,1.30E-03,20.84482759
1.31E+02,9.30E-01,1.30E-03,20.84482759
1.32E+02,9.30E-01,1.30E-03,20.84482759
1.32E+02,9.30E-01,1.30E-03,20.84482759
1.32E+02,9.30E-01,1.30E-03,20.84482759
1.32E+02,9.30E-01,1.30E-03,20.84482759
1.32E+02,9.30E-01,1.30E-03,20.84482759
1.32E+02,9.30E-01,1.30E-03,20.84482759
1.32E+02,9.30E-01,1.30E-03,20.84482759
1.32E+02,9.30E-01,1.30E-03,20.84482759
1.32E+02,9.30E-01,1.29E-03,20.68448276
1.32E+02,9.30E-01,1.29E-03,20.68448276
1.33E+02,9.30E-01,1.29E-03,20.68448276
1.33E+02,9.30E-01,1.29E-03,20.68448276
1.33E+02,9.30E-01,1.29E-03,20.68448276
1.33E+02,9.30E-01,1.29E-03,20.68448276
1.33E+02,9.30E-01,1.29E-03,20.68448276
1.33E+02,9.30E-01,1.29E-03,20.68448276
1.33E+02,9.30E-01,1.29E-03,20.68448276
1.33E+02,9.30E-01,1.29E-03,20.68448276
1.33E+02,9.30E-01,1.29E-03,20.68448276
1.33E+02,9.30E-01,1.29E-03,20.68448276
1.34E+02,9.30E-01,1.29E-03,20.68448276
1.34E+02,9.30E-01,1.29E-03,20.68448276
1.34E+02,9.30E-01,1.29E-03,20.68448276
1.34E+02,9.30E-01,1.29E-03,20.68448276
1.34E+02,9.30E-01,1.29E-03,20.68448276
1.34E+02,9.30E-01,1.29E-03,20.68448276
1.34E+02,9.30E-01,1.30E-03,20.84482759
1.34E+02,9.30E-01,1.30E-03,20.84482759
1.34E+02,9.30E-01,1.30E-03,20.84482759
1.34E+02,9.30E-01,1.30E-03,20.84482759
1.35E+02,9.30E-01,1.30E-03,20.84482759
1.35E+02,9.30E-01,1.30E-03,20.84482759
1.35E+02,9.30E-01,1.30E-03,20.84482759
1.35E+02,9.30E-01,1.30E-03,20.84482759
1.35E+02,9.30E-01,1.30E-03,20.84482759
1.35E+02,9.30E-01,1.30E-03,20.84482759
1.35E+02,9.30E-01,1.30E-03,20.84482759
1.35E+02,9.30E-01,1.30E-03,20.84482759
1.35E+02,9.30E-01,1.30E-03,20.84482759
1.35E+02,9.30E-01,1.29E-03,20.68448276
1.36E+02,9.30E-01,1.29E-03,20.68448276
1.36E+02,9.30E-01,1.29E-03,20.68448276
1.36E+02,9.30E-01,1.29E-03,20.68448276
1.36E+02,9.30E-01,1.29E-03,20.68448276
1.36E+02,9.30E-01,1.29E-03,20.68448276
1.36E+02,9.30E-01,1.29E-03,20.68448276
1.36E+02,9.30E-01,1.29E-03,20.68448276
1.36E+02,9.30E-01,1.29E-03,20.68448276
1.36E+02,9.30E-01,1.30E-03,20.84482759
1.36E+02,9.30E-01,1.30E-03,20.84482759
1.37E+02,9.30E-01,1.30E-03,20.84482759
1.37E+02,9.30E-01,1.30E-03,20.84482759
1.37E+02,9.30E-01,1.30E-03,20.84482759
1.37E+02,9.30E-01,1.30E-03,20.84482759
1.37E+02,9.30E-01,1.29E-03,20.68448276
1.37E+02,9.30E-01,1.29E-03,20.68448276
1.37E+02,9.30E-01,1.29E-03,20.68448276
1.37E+02,9.30E-01,1.29E-03,20.68448276
1.37E+02,9.30E-01,1.29E-03,20.68448276
1.37E+02,9.30E-01,1.29E-03,20.68448276
1.38E+02,9.30E-01,1.29E-03,20.68448276
1.38E+02,9.30E-01,1.29E-03,20.68448276
1.38E+02,9.30E-01,1.29E-03,20.68448276
1.38E+02,9.30E-01,1.29E-03,20.68448276
1.38E+02,9.30E-01,1.29E-03,20.68448276
1.38E+02,9.30E-01,1.29E-03,20.68448276
1.38E+02,9.30E-01,1.29E-03,20.68448276
1.38E+02,9.30E-01,1.29E-03,20.68448276
1.38E+02,9.30E-01,1.29E-03,20.68448276
1.38E+02,9.30E-01,1.29E-03,20.68448276
1.39E+02,9.30E-01,1.29E-03,20.68448276
1.39E+02,9.30E-01,1.29E-03,20.68448276
1.39E+02,9.30E-01,1.29E-03,20.68448276
1.39E+02,9.30E-01,1.29E-03,20.68448276
1.39E+02,9.30E-01,1.29E-03,20.68448276
1.39E+02,9.30E-01,1.29E-03,20.68448276
1.39E+02,9.30E-01,1.29E-03,20.68448276
1.39E+02,9.30E-01,1.29E-03,20.68448276
1.39E+02,9.30E-01,1.29E-03,20.68448276
1.39E+02,9.30E-01,1.29E-03,20.68448276
1.40E+02,9.30E-01,1.29E-03,20.68448276
1.40E+02,9.30E-01,1.29E-03,20.68448276
1.40E+02,9.30E-01,1.29E-03,20.68448276
1.40E+02,9.30E-01,1.29E-03,20.68448276
1.40E+02,9.30E-01,1.29E-03,20.68448276
1.40E+02,9.30E-01,1.29E-03,20.68448276
1.40E+02,9.30E-01,1.29E-03,20.68448276
1.40E+02,9.30E-01,1.29E-03,20.68448276
1.40E+02,9.30E-01,1.29E-03,20.68448276
1.40E+02,9.30E-01,1.30E-03,20.84482759
1.41E+02,9.30E-01,1.30E-03,20.84482759
1.41E+02,9.30E-01,1.30E-03,20.84482759
1.41E+02,9.30E-01,1.30E-03,20.84482759
1.41E+02,9.30E-01,1.30E-03,20.84482759
1.41E+02,9.30E-01,1.30E-03,20.84482759
1.41E+02,9.30E-01,1.30E-03,20.84482759
1.41E+02,9.30E-01,1.30E-03,20.84482759
1.41E+02,9.30E-01,1.30E-03,20.84482759
1.41E+02,9.30E-01,1.30E-03,20.84482759
1.41E+02,9.30E-01,1.30E-03,20.84482759
1.42E+02,9.30E-01,1.30E-03,20.84482759
1.42E+02,9.30E-01,1.30E-03,20.84482759
1.42E+02,9.30E-01,1.30E-03,20.84482759
1.42E+02,9.30E-01,1.30E-03,20.84482759
1.42E+02,9.30E-01,1.30E-03,20.84482759
1.42E+02,9.30E-01,1.30E-03,20.84482759
1.42E+02,9.30E-01,1.30E-03,20.84482759
1.42E+02,9.30E-01,1.30E-03,20.84482759
1.42E+02,9.30E-01,1.30E-03,20.84482759
1.42E+02,9.30E-01,1.30E-03,20.84482759
1.43E+02,9.30E-01,1.30E-03,20.84482759
1.43E+02,9.30E-01,1.30E-03,20.84482759
1.43E+02,9.30E-01,1.29E-03,20.68448276
1.43E+02,9.30E-01,1.29E-03,20.68448276
1.43E+02,9.30E-01,1.29E-03,20.68448276
1.43E+02,9.30E-01,1.29E-03,20.68448276
1.43E+02,9.30E-01,1.29E-03,20.68448276
1.43E+02,9.30E-01,1.29E-03,20.68448276
1.43E+02,9.30E-01,1.29E-03,20.68448276
1.43E+02,9.30E-01,1.29E-03,20.68448276
1.44E+02,9.30E-01,1.29E-03,20.68448276
1.44E+02,9.30E-01,1.29E-03,20.68448276
1.44E+02,9.30E-01,1.29E-03,20.68448276
1.44E+02,9.30E-01,1.29E-03,20.68448276
1.44E+02,9.30E-01,1.29E-03,20.68448276
1.44E+02,9.30E-01,1.29E-03,20.68448276
1.44E+02,9.30E-01,1.29E-03,20.68448276
1.44E+02,9.30E-01,1.29E-03,20.68448276
1.44E+02,9.30E-01,1.29E-03,20.68448276
1.44E+02,9.30E-01,1.29E-03,20.68448276
1.45E+02,9.30E-01,1.29E-03,20.68448276
1.45E+02,9.30E-01,1.29E-03,20.68448276
1.45E+02,9.30E-01,1.29E-03,20.68448276
1.45E+02,9.30E-01,1.29E-03,20.68448276
1.45E+02,9.30E-01,1.29E-03,20.68448276
1.45E+02,9.30E-01,1.29E-03,20.68448276
1.45E+02,9.30E-01,1.29E-03,20.68448276
1.45E+02,9.30E-01,1.29E-03,20.68448276
1.45E+02,9.30E-01,1.29E-03,20.68448276
1.45E+02,9.30E-01,1.29E-03,20.68448276
1.46E+02,9.30E-01,1.29E-03,20.68448276
1.46E+02,9.30E-01,1.29E-03,20.68448276
1.46E+02,9.30E-01,1.29E-03,20.68448276
1.46E+02,9.30E-01,1.29E-03,20.68448276
1.46E+02,9.30E-01,1.29E-03,20.68448276
1.46E+02,9.30E-01,1.29E-03,20.68448276
1.46E+02,9.30E-01,1.29E-03,20.68448276
1.46E+02,9.30E-01,1.29E-03,20.68448276
1.46E+02,9.30E-01,1.29E-03,20.68448276
1.46E+02,9.30E-01,1.29E-03,20.68448276
1.47E+02,9.30E-01,1.29E-03,20.68448276
1.47E+02,9.30E-01,1.29E-03,20.68448276
1.47E+02,9.30E-01,1.29E-03,20.68448276
1.47E+02,9.30E-01,1.29E-03,20.68448276
1.47E+02,9.30E-01,1.29E-03,20.68448276
1.47E+02,9.30E-01,1.29E-03,20.68448276
1.47E+02,9.30E-01,1.29E-03,20.68448276
1.47E+02,9.30E-01,1.29E-03,20.68448276
1.47E+02,9.30E-01,1.29E-03,20.68448276
1.47E+02,9.30E-01,1.29E-03,20.68448276
1.48E+02,9.30E-01,1.29E-03,20.68448276
1.48E+02,9.30E-01,1.29E-03,20.68448276
1.48E+02,9.30E-01,1.29E-03,20.68448276
1.48E+02,9.30E-01,1.29E-03,20.68448276
1.48E+02,9.30E-01,1.29E-03,20.68448276
1.48E+02,9.30E-01,1.29E-03,20.68448276
1.48E+02,9.30E-01,1.29E-03,20.68448276
1.48E+02,9.30E-01,1.29E-03,20.68448276
1.48E+02,9.30E-01,1.29E-03,20.68448276
1.48E+02,9.30E-01,1.29E-03,20.68448276
1.49E+02,9.30E-01,1.29E-03,20.68448276
1.49E+02,9.30E-01,1.29E-03,20.68448276
1.49E+02,9.30E-01,1.29E-03,20.68448276
1.49E+02,9.30E-01,1.29E-03,20.68448276
1.49E+02,9.30E-01,1.29E-03,20.68448276
1.49E+02,9.30E-01,1.29E-03,20.68448276
1.49E+02,9.30E-01,1.29E-03,20.68448276
1.49E+02,9.30E-01,1.29E-03,20.68448276
1.49E+02,9.30E-01,1.29E-03,20.68448276
1.49E+02,9.30E-01,1.29E-03,20.68448276
1.50E+02,9.30E-01,1.29E-03,20.68448276
1.50E+02,9.30E-01,1.29E-03,20.68448276
1.50E+02,9.30E-01,1.29E-03,20.68448276
1.50E+02,9.30E-01,1.29E-03,20.68448276
1.50E+02,9.30E-01,1.29E-03,20.68448276
1.50E+02,9.30E-01,1.29E-03,20.68448276
1.50E+02,9.30E-01,1.29E-03,20.68448276
1.50E+02,9.30E-01,1.29E-03,20.68448276
1.50E+02,9.30E-01,1.29E-03,20.68448276
1.50E+02,9.30E-01,1.29E-03,20.68448276
1.51E+02,9.30E-01,1.28E-03,20.52413793
1.51E+02,9.30E-01,1.28E-03,20.52413793
1.51E+02,9.30E-01,1.28E-03,20.52413793
1.51E+02,9.30E-01,1.28E-03,20.52413793
1.51E+02,9.30E-01,1.28E-03,20.52413793
1.51E+02,9.30E-01,1.28E-03,20.52413793
1.51E+02,9.30E-01,1.28E-03,20.52413793
1.51E+02,9.30E-01,1.28E-03,20.52413793
1.51E+02,9.30E-01,1.28E-03,20.52413793
1.51E+02,9.30E-01,1.28E-03,20.52413793
1.52E+02,9.30E-01,1.28E-03,20.52413793
1.52E+02,9.30E-01,1.28E-03,20.52413793
1.52E+02,9.30E-01,1.28E-03,20.52413793
1.52E+02,9.30E-01,1.28E-03,20.52413793
1.52E+02,9.30E-01,1.28E-03,20.52413793
1.52E+02,9.30E-01,1.28E-03,20.52413793
1.52E+02,9.30E-01,1.28E-03,20.52413793
1.52E+02,9.30E-01,1.28E-03,20.52413793
1.52E+02,9.30E-01,1.28E-03,20.52413793
1.52E+02,9.30E-01,1.28E-03,20.52413793
1.53E+02,9.30E-01,1.28E-03,20.52413793
1.53E+02,9.30E-01,1.28E-03,20.52413793
1.53E+02,9.30E-01,1.28E-03,20.52413793
1.53E+02,9.30E-01,1.28E-03,20.52413793
1.53E+02,9.30E-01,1.28E-03,20.52413793
1.53E+02,9.30E-01,1.28E-03,20.52413793
1.53E+02,9.30E-01,1.28E-03,20.52413793
1.53E+02,9.30E-01,1.28E-03,20.52413793
1.53E+02,9.30E-01,1.28E-03,20.52413793
1.53E+02,9.30E-01,1.28E-03,20.52413793
1.54E+02,9.30E-01,1.28E-03,20.52413793
1.54E+02,9.30E-01,1.28E-03,20.52413793
1.54E+02,9.30E-01,1.28E-03,20.52413793
1.54E+02,9.30E-01,1.28E-03,20.52413793
1.54E+02,9.30E-01,1.28E-03,20.52413793
1.54E+02,9.30E-01,1.28E-03,20.52413793
1.54E+02,9.30E-01,1.28E-03,20.52413793
1.54E+02,9.30E-01,1.28E-03,20.52413793
1.54E+02,9.30E-01,1.28E-03,20.52413793
1.54E+02,9.30E-01,1.28E-03,20.52413793
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.55E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.56E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.57E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.58E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.59E+02,9.30E-01,1.28E-03,20.52413793
1.60E+02,9.30E-01,1.28E-03,20.52413793
