TIME,V,I,I,pce
1.20E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.20E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.20E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.20E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.20E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.20E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.20E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.20E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.21E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.21E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.21E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.21E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.21E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.21E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.21E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.21E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.21E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.21E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.22E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.22E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.22E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.22E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.22E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.22E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.22E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.22E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.22E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.22E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.23E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.23E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.23E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.23E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.23E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.23E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.23E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.23E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.23E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.23E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.24E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.24E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.24E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.24E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.24E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.24E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.24E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.24E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.24E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.24E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.25E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.25E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.25E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.25E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.25E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.25E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.25E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.25E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.25E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.25E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.26E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.26E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.26E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.26E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.26E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.26E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.26E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.26E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.26E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.26E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.27E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.27E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.27E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.27E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.27E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.27E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.27E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.27E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.27E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.27E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.28E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.28E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.28E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.28E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.28E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.28E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.28E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.28E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.28E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.28E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.29E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.29E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.29E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.29E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.29E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.29E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.29E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.29E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.29E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.29E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.30E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.30E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.30E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.30E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.30E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.30E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.30E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.30E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.30E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.30E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.31E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.31E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.31E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.31E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.31E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.31E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.31E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.31E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.31E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.31E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.32E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.32E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.32E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.32E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.32E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.32E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.32E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.32E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.32E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.32E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.33E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.33E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.33E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.33E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.33E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.33E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.33E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.33E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.33E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.33E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.34E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.34E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.34E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.34E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.34E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.34E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.34E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.34E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.34E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.34E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.35E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.35E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.35E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.35E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.35E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.35E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.35E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.35E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.35E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.35E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.36E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.36E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.36E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.36E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.36E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.36E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.36E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.36E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.36E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.36E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.37E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.37E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.37E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.37E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.37E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.37E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.37E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.37E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.37E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.37E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.38E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.38E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.38E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.38E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.38E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.38E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.38E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.38E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.38E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.38E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.39E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.39E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.39E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.39E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.39E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.39E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.39E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.39E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.39E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.39E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.40E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.40E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.40E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.40E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.40E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.40E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.40E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.40E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.40E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.40E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.41E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.41E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.41E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.41E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.41E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.41E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.41E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.41E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.41E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.41E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.42E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.42E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.42E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.42E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.42E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.42E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.42E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.42E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.42E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.42E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.43E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.43E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.43E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.43E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.43E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.43E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.43E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.43E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.43E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.43E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.44E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.44E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.44E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.44E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.44E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.44E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.44E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.44E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.44E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.44E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.45E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.45E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.45E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.45E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.45E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.45E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.45E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.45E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.45E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.45E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.46E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.46E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.46E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.46E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.46E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.46E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.46E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.46E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.46E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.46E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.47E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.47E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.47E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.47E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.47E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.47E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.47E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.47E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.47E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.47E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.48E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.48E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.48E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.48E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.48E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.48E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.48E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.48E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.48E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.48E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.49E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.49E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.49E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.49E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.49E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.49E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.49E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.49E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.49E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.49E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.50E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.50E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.50E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.50E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.50E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.50E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.50E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.50E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.50E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.50E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.51E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.51E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.51E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.51E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.51E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.51E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.51E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.51E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.51E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.51E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.52E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.52E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.52E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.52E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.52E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.52E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.52E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.52E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.52E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.52E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.53E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.53E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.53E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.53E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.53E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.53E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.53E+02,8.70E-01,-1.24E-03,0.00124,18.6000 
1.53E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.53E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.53E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.54E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.54E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.54E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.54E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.54E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.54E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.54E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.54E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.54E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.54E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.55E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.55E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.55E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.55E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.55E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.55E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.55E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.55E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.55E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.55E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.56E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.56E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.56E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.56E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.56E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.56E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.56E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.56E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.56E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.56E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.57E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.57E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.57E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.57E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.57E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.57E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.57E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.57E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.57E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.57E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.58E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.58E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.58E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.58E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.58E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.58E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.58E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.58E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.58E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.58E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.59E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.59E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.59E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.59E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.59E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.59E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.59E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.59E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.59E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.59E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.60E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
