TIME,V,I,I,pce
1.60E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.60E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.60E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.60E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.60E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.60E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.60E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.60E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.60E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.61E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.61E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.61E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.61E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.61E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.61E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.61E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.61E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.61E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.61E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.62E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.62E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.62E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.62E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.62E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.62E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.62E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.62E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.62E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.62E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.63E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.63E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.63E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.63E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.63E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.63E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.63E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.63E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.63E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.63E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.64E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.64E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.64E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.64E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.64E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.64E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.64E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.64E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.64E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.64E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.65E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.65E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.65E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.65E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.65E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.65E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.65E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.65E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.65E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.65E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.66E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.66E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.66E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.66E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.66E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.66E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.66E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.66E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.66E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.66E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.67E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.67E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.67E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.67E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.67E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.67E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.67E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.67E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.67E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.67E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.68E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.68E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.68E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.68E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.68E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.68E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.68E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.68E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.68E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.68E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.69E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.69E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.69E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.69E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.69E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.69E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.69E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.69E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.69E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.69E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.70E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.70E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.70E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.70E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.70E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.70E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.70E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.70E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.70E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.70E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.71E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.71E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.71E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.71E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.71E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.71E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.71E+02,8.70E-01,-1.24E-03,0.00124,18.6000 
1.71E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.71E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.71E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.72E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.72E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.72E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.72E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.72E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.72E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.72E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.72E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.72E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.72E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.73E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.73E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.73E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.73E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.73E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.73E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.73E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.73E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.73E+02,8.70E-01,-1.24E-03,0.00124,18.6000 
1.73E+02,8.70E-01,-1.24E-03,0.00124,18.6000 
1.74E+02,8.70E-01,-1.24E-03,0.00124,18.6000 
1.74E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.74E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.74E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.74E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.74E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.74E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.74E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.74E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.74E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.75E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.75E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.75E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.75E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.75E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.75E+02,8.70E-01,-1.24E-03,0.00124,18.6000 
1.75E+02,8.70E-01,-1.24E-03,0.00124,18.6000 
1.75E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.75E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.75E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.76E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.76E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.76E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.76E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.76E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.76E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.76E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.76E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.76E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.76E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.77E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.77E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.77E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.77E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.77E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.77E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.77E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.77E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.77E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.77E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.78E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.78E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.78E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.78E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.78E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.78E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.78E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.78E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.78E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.78E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.79E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.79E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.79E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.79E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.79E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.79E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.79E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.79E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.79E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.79E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.80E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.80E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.80E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.80E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.80E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.80E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.80E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.80E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.80E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.80E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.81E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.81E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.81E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.81E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.81E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.81E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.81E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.81E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.81E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.81E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.82E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.82E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.82E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.82E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.82E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.82E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.82E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.82E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.82E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.82E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.83E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.83E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.83E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.83E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.83E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.83E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.83E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.83E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.83E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.83E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.84E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.84E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.84E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.84E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.84E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.84E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.84E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.84E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.84E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.84E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.85E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.85E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.85E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.85E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.85E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.85E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.85E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.85E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.85E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.85E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.86E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.86E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.86E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.86E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.86E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.86E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.86E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.86E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.86E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.86E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.87E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.87E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.87E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.87E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.87E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.87E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.87E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.87E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.87E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.87E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.88E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.88E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.88E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.88E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.88E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.88E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.88E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.88E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.88E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.88E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.89E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.89E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.89E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.89E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.89E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.89E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.89E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.89E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.89E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.89E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.90E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.90E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.90E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.90E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.90E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.90E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.90E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.90E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.90E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.90E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.91E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.91E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.91E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.91E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.91E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.91E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.91E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.91E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.91E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.91E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.92E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.92E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.92E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.92E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.92E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.92E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.92E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.92E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.92E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.92E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.93E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.93E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.93E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.93E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.93E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.93E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.93E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.93E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.93E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.93E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.94E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.94E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.94E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.94E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.94E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.94E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.94E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.94E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.94E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.94E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.95E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.95E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.95E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.95E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.95E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.95E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.95E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.95E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.95E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.95E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.96E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.96E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.96E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.96E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.96E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.96E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.96E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.96E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.96E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.96E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.97E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.97E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.97E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.97E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.97E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.97E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.97E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.97E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.97E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.97E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.98E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.98E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.98E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.98E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.98E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.98E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.98E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.98E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.98E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.98E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.99E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.99E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.99E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.99E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.99E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.99E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.99E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.99E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.99E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
1.99E+02,8.70E-01,-1.25E-03,0.00125,18.7500 
